Resistors:  (1, 2, 4, 8)
 40.8 Ohm with 0.00% error  40.8000 using          (4|1)  +  40            0.8000 + 40.0000
 40.9 Ohm with 0.02% error  40.9091 using         (8+2)|1  +  40           0.9091 + 40.0000
 41.0 Ohm with 0.00% error  41.0000 using            1  +  40              1.0000 + 40.0000
 41.1 Ohm with 0.01% error  41.1026 using    8+(4|2)+1  +  80|(40+10)     10.3333 + 30.7692
 41.2 Ohm with 0.03% error  41.2121 using        8|(4+1)|2  +  40          1.2121 + 40.0000
 41.3 Ohm with 0.08% error  41.3333 using          (4|2)  +  40            1.3333 + 40.0000
 41.4 Ohm with 0.03% error  41.4118 using        8|4|(2+1)  +  40          1.4118 + 40.0000
 41.5 Ohm with 0.13% error  41.5556 using     (8|1)+4  +  (80|40)+10       4.8889 + 36.6667
 41.6 Ohm with 0.00% error  41.6000 using          (8|2)  +  40            1.6000 + 40.0000
 41.7 Ohm with 0.03% error  41.7143 using         (8+4)|2  +  40           1.7143 + 40.0000
 41.8 Ohm with 0.21% error  41.8889 using      8+4+1  +  (80|10)+20       13.0000 + 28.8889
 41.9 Ohm with 0.01% error  41.9048 using 8+(4|2|1)  +  (80|40)+(20|10)    8.5714 + 33.3333
 42.0 Ohm with 0.00% error  42.0000 using            2  +  40              2.0000 + 40.0000
 42.1 Ohm with 0.08% error  42.1333 using  8+(4|1)  +  (80|40)+(20|10)     8.8000 + 33.3333
 42.2 Ohm with 0.05% error  42.2222 using       (8|1)+(4|2)  +  40         2.2222 + 40.0000
 42.3 Ohm with 0.08% error  42.3333 using         (4|2)+1  +  40           2.3333 + 40.0000
 42.4 Ohm with 0.00% error  42.4000 using       (8|2)+(4|1)  +  40         2.4000 + 40.0000
 42.5 Ohm with 0.17% error  42.5714 using      8+4+2  +  (80+20)|40       14.0000 + 28.5714
 42.6 Ohm with 0.00% error  42.6000 using         (8|2)+1  +  40           2.6000 + 40.0000
 42.7 Ohm with 0.06% error  42.7273 using        (8|4|1)+2  +  40          2.7273 + 40.0000
 42.8 Ohm with 0.00% error  42.8000 using         (4|1)+2  +  40           2.8000 + 40.0000
 42.9 Ohm with 0.08% error  42.9333 using        (8+2+1)|4  +  40          2.9333 + 40.0000
 43.0 Ohm with 0.00% error  43.0000 using           2+1  +  40             3.0000 + 40.0000
 43.2 Ohm with 0.15% error  43.2667 using    (8|2)+4+1  +  (80|40)+10      6.6000 + 36.6667
 43.3 Ohm with 0.08% error  43.3333 using       (8|4)+(2|1)  +  40         3.3333 + 40.0000
 43.4 Ohm with 0.07% error  43.4286 using         8|(4+2)  +  40           3.4286 + 40.0000
 43.5 Ohm with 0.13% error  43.5556 using    (8|1)+4+2  +  (80|40)+10      6.8889 + 36.6667
 43.6 Ohm with 0.00% error  43.6000 using       (8+1)|(4+2)  +  40         3.6000 + 40.0000
 43.7 Ohm with 0.08% error  43.7333 using        8|(4+2+1)  +  40          3.7333 + 40.0000
 43.8 Ohm with 0.20% error  43.8889 using     8+4+2+1  +  (80|10)+20      15.0000 + 28.8889
 43.9 Ohm with 0.08% error  43.9333 using  (8|2)+4+1  +  80|(40+20+10)     6.6000 + 37.3333
 44.0 Ohm with 0.00% error  44.0000 using            4  +  40              4.0000 + 40.0000
 44.1 Ohm with 0.08% error  44.1333 using 8+(4|1)+2  +  (80|40)+(20|10)   10.8000 + 33.3333
 44.2 Ohm with 0.05% error  44.2222 using  (8|1)+4+2  +  80|(40+20+10)     6.8889 + 37.3333
 44.3 Ohm with 0.08% error  44.3333 using    4+2+1  +  80|(40+20+10)       7.0000 + 37.3333
 44.5 Ohm with 0.16% error  44.5714 using 8+(4|2|1)  +  (80+10)|(40+20)    8.5714 + 36.0000
 44.6 Ohm with 0.03% error  44.6154 using        (8|2|1)+4  +  40          4.6154 + 40.0000
 44.7 Ohm with 0.15% error  44.7692 using      8+4+2  +  80|(40+10)       14.0000 + 30.7692
 44.8 Ohm with 0.00% error  44.8000 using  8+(4|1)  +  (80+10)|(40+20)     8.8000 + 36.0000
 45.0 Ohm with 0.00% error  45.0000 using           4+1  +  40             5.0000 + 40.0000
 45.2 Ohm with 0.08% error  45.2381 using    8+(4|2|1)  +  (80|40)+10      8.5714 + 36.6667
 45.3 Ohm with 0.07% error  45.3333 using      8  +  80|(40+20+10)         8.0000 + 37.3333
 45.4 Ohm with 0.15% error  45.4667 using     8+(4|1)  +  (80|40)+10       8.8000 + 36.6667
 45.6 Ohm with 0.00% error  45.6000 using         (8|2)+4  +  40           5.6000 + 40.0000
 45.7 Ohm with 0.15% error  45.7692 using     8+4+2+1  +  80|(40+10)      15.0000 + 30.7692
 45.9 Ohm with 0.01% error  45.9048 using  8+(4|2|1)  +  80|(40+20+10)     8.5714 + 37.3333
 46.0 Ohm with 0.00% error  46.0000 using           4+2  +  40             6.0000 + 40.0000
 46.1 Ohm with 0.07% error  46.1333 using   8+(4|1)  +  80|(40+20+10)      8.8000 + 37.3333
 46.2 Ohm with 0.19% error  46.2857 using       8+4  +  80|(40+20)        12.0000 + 34.2857
 46.3 Ohm with 0.07% error  46.3333 using     8+1  +  80|(40+20+10)        9.0000 + 37.3333
 46.6 Ohm with 0.00% error  46.6000 using        (8|2)+4+1  +  40          6.6000 + 40.0000
 46.7 Ohm with 0.05% error  46.7253 using   (4|2|1)  +  (80|20|10)+40      0.5714 + 46.1538
 46.8 Ohm with 0.00% error  46.8000 using 8+(4|1)+2  +  (80+10)|(40+20)   10.8000 + 36.0000
 46.9 Ohm with 0.06% error  46.9280 using  8|(4+2)|1  +  (80|20|10)+40     0.7742 + 46.1538
 47.0 Ohm with 0.00% error  47.0000 using          4+2+1  +  40            7.0000 + 40.0000
 47.1 Ohm with 0.11% error  47.1538 using      1  +  (80|20|10)+40         1.0000 + 46.1538
 47.2 Ohm with 0.00% error  47.2000 using    (8|4|2|1)  +  40+(20|10)      0.5333 + 46.6667
 47.3 Ohm with 0.03% error  47.3151 using  (8+1)|4|2  +  (80|20|10)+40     1.1613 + 46.1538
 47.4 Ohm with 0.02% error  47.4074 using    (8+2)|4|1  +  40+(20|10)      0.7407 + 46.6667
 47.5 Ohm with 0.05% error  47.5238 using     (4+2)|1  +  40+(20|10)       0.8571 + 46.6667
 47.6 Ohm with 0.00% error  47.6000 using    (8+4+2)|1  +  40+(20|10)      0.9333 + 46.6667
 47.7 Ohm with 0.11% error  47.7538 using    (8|2)  +  (80|20|10)+40       1.6000 + 46.1538
 47.8 Ohm with 0.02% error  47.8095 using     (8|4|2)  +  40+(20|10)       1.1429 + 46.6667
 48.0 Ohm with 0.00% error  48.0000 using      (4|2)  +  40+(20|10)        1.3333 + 46.6667
 48.1 Ohm with 0.07% error  48.1333 using  8+(4|1)+2  +  80|(40+20+10)    10.8000 + 37.3333
 48.2 Ohm with 0.14% error  48.2667 using      (8|2)  +  40+(20|10)        1.6000 + 46.6667
 48.3 Ohm with 0.01% error  48.3030 using     (8+1)|2  +  40+(20|10)       1.6364 + 46.6667
 48.4 Ohm with 0.00% error  48.4000 using    (8+4+1)|2  +  40+(20|10)      1.7333 + 46.6667
 48.5 Ohm with 0.11% error  48.5538 using (8|2)+(4|1)  +  (80|20|10)+40    2.4000 + 46.1538
 48.6 Ohm with 0.14% error  48.6667 using        2  +  40+(20|10)          2.0000 + 46.6667
 48.7 Ohm with 0.11% error  48.7538 using   (8|2)+1  +  (80|20|10)+40      2.6000 + 46.1538
 48.8 Ohm with 0.00% error  48.8000 using         8+(4|1)  +  40           8.8000 + 40.0000
 48.9 Ohm with 0.05% error  48.9231 using   (8+1)|4  +  (80|20|10)+40      2.7692 + 46.1538
 49.0 Ohm with 0.00% error  49.0000 using     (4|2)+1  +  40+(20|10)       2.3333 + 46.6667
 49.1 Ohm with 0.11% error  49.1538 using     2+1  +  (80|20|10)+40        3.0000 + 46.1538
 49.2 Ohm with 0.06% error  49.2308 using   8|(4+1)  +  (80|20|10)+40      3.0769 + 46.1538
 49.3 Ohm with 0.07% error  49.3333 using      (8|4)  +  40+(20|10)        2.6667 + 46.6667
 49.4 Ohm with 0.04% error  49.4222 using    (8|4|2|1)  +  (80|10)+40      0.5333 + 48.8889
 49.5 Ohm with 0.01% error  49.5043 using     (8|2|1)  +  (80|10)+40       0.6154 + 48.8889
 49.6 Ohm with 0.00% error  49.6000 using    (8+2+1)|4  +  40+(20|10)      2.9333 + 46.6667
 49.7 Ohm with 0.09% error  49.7436 using     8|(4+1)  +  40+(20|10)       3.0769 + 46.6667
 49.8 Ohm with 0.02% error  49.8120 using     (8+4)|1  +  (80|10)+40       0.9231 + 48.8889
 50.0 Ohm with 0.00% error  50.0000 using             40+10                  50.0000   
 50.1 Ohm with 0.00% error  50.1010 using    8|(4+1)|2  +  (80|10)+40      1.2121 + 48.8889
 50.2 Ohm with 0.04% error  50.2222 using      (4|2)  +  (80|10)+40        1.3333 + 48.8889
 50.3 Ohm with 0.00% error  50.3007 using    8|4|(2+1)  +  (80|10)+40      1.4118 + 48.8889
 50.4 Ohm with 0.00% error  50.4000 using    8|(4+2+1)  +  40+(20|10)      3.7333 + 46.6667
 50.5 Ohm with 0.05% error  50.5253 using     (8+1)|2  +  (80|10)+40       1.6364 + 48.8889
 50.6 Ohm with 0.01% error  50.6032 using     (8+4)|2  +  (80|10)+40       1.7143 + 48.8889
 50.7 Ohm with 0.05% error  50.7273 using       (8|4|1)  +  40+10          0.7273 + 50.0000
 50.8 Ohm with 0.00% error  50.8000 using        (4|1)  +  40+10           0.8000 + 50.0000
 50.9 Ohm with 0.02% error  50.9091 using       (8+2)|1  +  40+10          0.9091 + 50.0000
 51.0 Ohm with 0.00% error  51.0000 using          1  +  40+10             1.0000 + 50.0000
 51.1 Ohm with 0.02% error  51.1111 using   (8|1)+(4|2)  +  (80|10)+40     2.2222 + 48.8889
 51.2 Ohm with 0.02% error  51.2121 using      8|(4+1)|2  +  40+10         1.2121 + 50.0000
 51.3 Ohm with 0.06% error  51.3333 using        (4|2)  +  40+10           1.3333 + 50.0000
 51.4 Ohm with 0.02% error  51.4118 using      8|4|(2+1)  +  40+10         1.4118 + 50.0000
 51.5 Ohm with 0.11% error  51.5556 using      (8|4)  +  (80|10)+40        2.6667 + 48.8889
 51.6 Ohm with 0.00% error  51.6000 using        (8|2)  +  40+10           1.6000 + 50.0000
 51.7 Ohm with 0.03% error  51.7143 using       (8+4)|2  +  40+10          1.7143 + 50.0000
 51.8 Ohm with 0.04% error  51.8205 using  (8|4)+2+1  +  (80|20|10)+40     5.6667 + 46.1538
 51.9 Ohm with 0.13% error  51.9658 using     8|(4+1)  +  (80|10)+40       3.0769 + 48.8889
 52.0 Ohm with 0.00% error  52.0000 using          2  +  40+10             2.0000 + 50.0000
 52.1 Ohm with 0.08% error  52.1429 using      (8|4|2)+1  +  40+10         2.1429 + 50.0000
 52.2 Ohm with 0.04% error  52.2222 using     (8|1)+(4|2)  +  40+10        2.2222 + 50.0000
 52.3 Ohm with 0.03% error  52.3175 using     8|(4+2)  +  (80|10)+40       3.4286 + 48.8889
 52.4 Ohm with 0.00% error  52.4000 using     (8|2)+(4|1)  +  40+10        2.4000 + 50.0000
 52.5 Ohm with 0.11% error  52.5556 using     (8|4)+1  +  (80|10)+40       3.6667 + 48.8889
 52.6 Ohm with 0.00% error  52.6000 using       (8|2)+1  +  40+10          2.6000 + 50.0000
 52.7 Ohm with 0.05% error  52.7273 using      (8|4|1)+2  +  40+10         2.7273 + 50.0000
 52.8 Ohm with 0.00% error  52.8000 using       (4|1)+2  +  40+10          2.8000 + 50.0000
 52.9 Ohm with 0.06% error  52.9333 using      (8+2+1)|4  +  40+10         2.9333 + 50.0000
 53.0 Ohm with 0.00% error  53.0000 using         2+1  +  40+10            3.0000 + 50.0000
 53.1 Ohm with 0.10% error  53.1538 using    4+2+1  +  (80|20|10)+40       7.0000 + 46.1538
 53.2 Ohm with 0.13% error  53.2667 using    (8|2)+4+1  +  40+(20|10)      6.6000 + 46.6667
 53.3 Ohm with 0.06% error  53.3333 using     (8|4)+(2|1)  +  40+10        3.3333 + 50.0000
 53.4 Ohm with 0.05% error  53.4286 using       8|(4+2)  +  40+10          3.4286 + 50.0000
 53.5 Ohm with 0.01% error  53.5043 using    (8|2|1)+4  +  (80|10)+40      4.6154 + 48.8889
 53.6 Ohm with 0.00% error  53.6000 using     (8+1)|(4+2)  +  40+10        3.6000 + 50.0000
 53.7 Ohm with 0.06% error  53.7333 using      8|(4+2+1)  +  40+10         3.7333 + 50.0000
 53.8 Ohm with 0.17% error  53.8889 using       4+1  +  (80|10)+40         5.0000 + 48.8889
 54.0 Ohm with 0.00% error  54.0000 using          4  +  40+10             4.0000 + 50.0000
 54.1 Ohm with 0.10% error  54.1538 using      8  +  (80|20|10)+40         8.0000 + 46.1538
 54.4 Ohm with 0.16% error  54.4889 using     (8|2)+4  +  (80|10)+40       5.6000 + 48.8889
 54.5 Ohm with 0.10% error  54.5556 using    (8|4)+2+1  +  (80|10)+40      5.6667 + 48.8889
 54.6 Ohm with 0.03% error  54.6154 using      (8|2|1)+4  +  40+10         4.6154 + 50.0000
 54.7 Ohm with 0.05% error  54.7253 using  8+(4|2|1)  +  (80|20|10)+40     8.5714 + 46.1538
 54.8 Ohm with 0.04% error  54.8205 using   8+(2|1)  +  (80|20|10)+40      8.6667 + 46.1538
 54.9 Ohm with 0.10% error  54.9538 using   8+(4|1)  +  (80|20|10)+40      8.8000 + 46.1538
 55.0 Ohm with 0.00% error  55.0000 using         4+1  +  40+10            5.0000 + 50.0000
 55.1 Ohm with 0.10% error  55.1538 using     8+1  +  (80|20|10)+40        9.0000 + 46.1538
 55.2 Ohm with 0.07% error  55.2381 using    8+(4|2|1)  +  40+(20|10)      8.5714 + 46.6667
 55.3 Ohm with 0.06% error  55.3333 using     8+(2|1)  +  40+(20|10)       8.6667 + 46.6667
 55.4 Ohm with 0.12% error  55.4667 using     8+(4|1)  +  40+(20|10)       8.8000 + 46.6667
 55.6 Ohm with 0.00% error  55.6000 using       (8|2)+4  +  40+10          5.6000 + 50.0000
 55.7 Ohm with 0.14% error  55.7778 using    (8|1)+4+2  +  (80|10)+40      6.8889 + 48.8889
 55.8 Ohm with 0.16% error  55.8889 using      4+2+1  +  (80|10)+40        7.0000 + 48.8889
 56.0 Ohm with 0.00% error  56.0000 using           (80|20)+40               56.0000   
 56.1 Ohm with 0.10% error  56.1538 using     8+2  +  (80|20|10)+40       10.0000 + 46.1538
 56.4 Ohm with 0.15% error  56.4872 using  8+(4|2)+1  +  (80|20|10)+40    10.3333 + 46.1538
 56.5 Ohm with 0.06% error  56.5333 using    (8|4|2|1)  +  (80|20)+40      0.5333 + 56.0000
 56.6 Ohm with 0.00% error  56.6000 using      (8|2)+4+1  +  40+10         6.6000 + 50.0000
 56.7 Ohm with 0.05% error  56.7273 using     (8|4|1)  +  (80|20)+40       0.7273 + 56.0000
 56.8 Ohm with 0.00% error  56.8000 using      (4|1)  +  (80|20)+40        0.8000 + 56.0000
 56.9 Ohm with 0.02% error  56.9091 using     (8+2)|1  +  (80|20)+40       0.9091 + 56.0000
 57.0 Ohm with 0.00% error  57.0000 using        1  +  (80|20)+40          1.0000 + 56.0000
 57.1 Ohm with 0.08% error  57.1429 using     (8|4|2)  +  (80|20)+40       1.1429 + 56.0000
 57.2 Ohm with 0.00% error  57.2000 using  (8|4|2|1)  +  (80|40)+20+10     0.5333 + 56.6667
 57.3 Ohm with 0.06% error  57.3333 using    (2|1)  +  (80|40)+20+10       0.6667 + 56.6667
 57.4 Ohm with 0.01% error  57.4074 using  (8+2)|4|1  +  (80|40)+20+10     0.7407 + 56.6667
 57.5 Ohm with 0.04% error  57.5238 using   (4+2)|1  +  (80|40)+20+10      0.8571 + 56.6667
 57.6 Ohm with 0.00% error  57.6000 using  (8+4+2)|1  +  (80|40)+20+10     0.9333 + 56.6667
 57.7 Ohm with 0.02% error  57.7143 using     (8+4)|2  +  (80|20)+40       1.7143 + 56.0000
 57.8 Ohm with 0.02% error  57.8095 using   (8|4|2)  +  (80|40)+20+10      1.1429 + 56.6667
 58.0 Ohm with 0.00% error  58.0000 using    (4|2)  +  (80|40)+20+10       1.3333 + 56.6667
 58.1 Ohm with 0.07% error  58.1429 using    (8|4|2)+1  +  (80|20)+40      2.1429 + 56.0000
 58.2 Ohm with 0.04% error  58.2222 using   (8|1)+(4|2)  +  (80|20)+40     2.2222 + 56.0000
 58.3 Ohm with 0.01% error  58.3030 using   (8+1)|2  +  (80|40)+20+10      1.6364 + 56.6667
 58.4 Ohm with 0.00% error  58.4000 using  (8+4+1)|2  +  (80|40)+20+10     1.7333 + 56.6667
 58.5 Ohm with 0.12% error  58.5714 using      8+(4|2|1)  +  40+10         8.5714 + 50.0000
 58.6 Ohm with 0.00% error  58.6000 using     (8|2)+1  +  (80|20)+40       2.6000 + 56.0000
 58.7 Ohm with 0.05% error  58.7273 using    (8|4|1)+2  +  (80|20)+40      2.7273 + 56.0000
 58.8 Ohm with 0.00% error  58.8000 using     (4|1)+2  +  (80|20)+40       2.8000 + 56.0000
 58.9 Ohm with 0.06% error  58.9333 using    (8+2+1)|4  +  (80|20)+40      2.9333 + 56.0000
 59.0 Ohm with 0.00% error  59.0000 using   (4|2)+1  +  (80|40)+20+10      2.3333 + 56.6667
 59.1 Ohm with 0.09% error  59.1538 using    8+4+1  +  (80|20|10)+40      13.0000 + 46.1538
 59.2 Ohm with 0.04% error  59.2222 using    8+(4|2)+1  +  (80|10)+40     10.3333 + 48.8889
 59.3 Ohm with 0.06% error  59.3333 using    (8|4)  +  (80|40)+20+10       2.6667 + 56.6667
 59.4 Ohm with 0.05% error  59.4286 using     8|(4+2)  +  (80|20)+40       3.4286 + 56.0000
 59.5 Ohm with 0.04% error  59.5238 using   (8+2)|4  +  (80|40)+20+10      2.8571 + 56.6667
 59.6 Ohm with 0.00% error  59.6000 using  (8+2+1)|4  +  (80|40)+20+10     2.9333 + 56.6667
 59.7 Ohm with 0.06% error  59.7333 using    8|(4+2+1)  +  (80|20)+40      3.7333 + 56.0000
 59.8 Ohm with 0.15% error  59.8889 using      8+2+1  +  (80|10)+40       11.0000 + 48.8889
 60.0 Ohm with 0.00% error  60.0000 using             40+20                  60.0000   
 60.1 Ohm with 0.09% error  60.1538 using    8+4+2  +  (80|20|10)+40      14.0000 + 46.1538
 60.2 Ohm with 0.11% error  60.2667 using (8+1)|(4+2)  +  (80|40)+20+10    3.6000 + 56.6667
 60.3 Ohm with 0.06% error  60.3333 using   (8|4)+1  +  (80|40)+20+10      3.6667 + 56.6667
 60.4 Ohm with 0.00% error  60.4000 using  8|(4+2+1)  +  (80|40)+20+10     3.7333 + 56.6667
 60.5 Ohm with 0.06% error  60.5333 using      (8|4|2|1)  +  40+20         0.5333 + 60.0000
 60.6 Ohm with 0.03% error  60.6154 using       (8|2|1)  +  40+20          0.6154 + 60.0000
 60.7 Ohm with 0.04% error  60.7273 using       (8|4|1)  +  40+20          0.7273 + 60.0000
 60.8 Ohm with 0.00% error  60.8000 using        (4|1)  +  40+20           0.8000 + 60.0000
 60.9 Ohm with 0.01% error  60.9091 using       (8+2)|1  +  40+20          0.9091 + 60.0000
 61.0 Ohm with 0.00% error  61.0000 using          1  +  40+20             1.0000 + 60.0000
 61.1 Ohm with 0.07% error  61.1429 using       (8|4|2)  +  40+20          1.1429 + 60.0000
 61.2 Ohm with 0.02% error  61.2121 using      8|(4+1)|2  +  40+20         1.2121 + 60.0000
 61.3 Ohm with 0.05% error  61.3333 using        (4|2)  +  40+20           1.3333 + 60.0000
 61.4 Ohm with 0.02% error  61.4118 using      8|4|(2+1)  +  40+20         1.4118 + 60.0000
 61.5 Ohm with 0.09% error  61.5556 using   (8|1)+4  +  (80|40)+20+10      4.8889 + 56.6667
 61.6 Ohm with 0.00% error  61.6000 using        (8|2)  +  40+20           1.6000 + 60.0000
 61.7 Ohm with 0.02% error  61.7143 using       (8+4)|2  +  40+20          1.7143 + 60.0000
 61.8 Ohm with 0.14% error  61.8889 using      8+4+1  +  (80|10)+40       13.0000 + 48.8889
 62.0 Ohm with 0.00% error  62.0000 using          2  +  40+20             2.0000 + 60.0000
 62.1 Ohm with 0.07% error  62.1429 using      (8|4|2)+1  +  40+20         2.1429 + 60.0000
 62.2 Ohm with 0.04% error  62.2222 using     (8|1)+(4|2)  +  40+20        2.2222 + 60.0000
 62.3 Ohm with 0.05% error  62.3333 using       (4|2)+1  +  40+20          2.3333 + 60.0000
 62.4 Ohm with 0.00% error  62.4000 using     (8|2)+(4|1)  +  40+20        2.4000 + 60.0000
 62.6 Ohm with 0.00% error  62.6000 using       (8|2)+1  +  40+20          2.6000 + 60.0000
 62.7 Ohm with 0.04% error  62.7273 using      (8|4|1)+2  +  40+20         2.7273 + 60.0000
 62.8 Ohm with 0.00% error  62.8000 using       (4|1)+2  +  40+20          2.8000 + 60.0000
 62.9 Ohm with 0.05% error  62.9333 using      (8+2+1)|4  +  40+20         2.9333 + 60.0000
 63.0 Ohm with 0.00% error  63.0000 using         2+1  +  40+20            3.0000 + 60.0000
 63.2 Ohm with 0.11% error  63.2667 using  (8|2)+4+1  +  (80|40)+20+10     6.6000 + 56.6667
 63.3 Ohm with 0.05% error  63.3333 using     (8|4)+(2|1)  +  40+20        3.3333 + 60.0000
 63.4 Ohm with 0.05% error  63.4286 using       8|(4+2)  +  40+20          3.4286 + 60.0000
 63.5 Ohm with 0.09% error  63.5556 using  (8|1)+4+2  +  (80|40)+20+10     6.8889 + 56.6667
 63.6 Ohm with 0.00% error  63.6000 using     (8+1)|(4+2)  +  40+20        3.6000 + 60.0000
 63.7 Ohm with 0.05% error  63.7333 using      8|(4+2+1)  +  40+20         3.7333 + 60.0000
 63.8 Ohm with 0.14% error  63.8889 using     8+4+2+1  +  (80|10)+40      15.0000 + 48.8889
 64.0 Ohm with 0.00% error  64.0000 using          4  +  40+20             4.0000 + 60.0000
 64.5 Ohm with 0.11% error  64.5714 using    8+(4|2|1)  +  (80|20)+40      8.5714 + 56.0000
 64.6 Ohm with 0.02% error  64.6154 using      (8|2|1)+4  +  40+20         4.6154 + 60.0000
 64.8 Ohm with 0.00% error  64.8000 using     8+(4|1)  +  (80|20)+40       8.8000 + 56.0000
 65.0 Ohm with 0.00% error  65.0000 using         4+1  +  40+20            5.0000 + 60.0000
 65.2 Ohm with 0.06% error  65.2381 using  8+(4|2|1)  +  (80|40)+20+10     8.5714 + 56.6667
 65.3 Ohm with 0.05% error  65.3333 using   8+(2|1)  +  (80|40)+20+10      8.6667 + 56.6667
 65.4 Ohm with 0.10% error  65.4667 using   8+(4|1)  +  (80|40)+20+10      8.8000 + 56.6667
 65.6 Ohm with 0.00% error  65.6000 using       (8|2)+4  +  40+20          5.6000 + 60.0000
 66.0 Ohm with 0.00% error  66.0000 using         (80|20)+40+10              66.0000   
 66.3 Ohm with 0.05% error  66.3333 using    8+(4|2)+1  +  (80|20)+40     10.3333 + 56.0000
 66.5 Ohm with 0.05% error  66.5333 using  (8|4|2|1)  +  (80|20)+40+10     0.5333 + 66.0000
 66.6 Ohm with 0.00% error  66.6000 using      (8|2)+4+1  +  40+20         6.6000 + 60.0000
 66.7 Ohm with 0.04% error  66.7273 using   (8|4|1)  +  (80|20)+40+10      0.7273 + 66.0000
 66.8 Ohm with 0.00% error  66.8000 using    (4|1)  +  (80|20)+40+10       0.8000 + 66.0000
 66.9 Ohm with 0.01% error  66.9091 using   (8+2)|1  +  (80|20)+40+10      0.9091 + 66.0000
 67.0 Ohm with 0.00% error  67.0000 using      1  +  (80|20)+40+10         1.0000 + 66.0000
 67.1 Ohm with 0.06% error  67.1429 using   (8|4|2)  +  (80|20)+40+10      1.1429 + 66.0000
 67.2 Ohm with 0.02% error  67.2121 using  8|(4+1)|2  +  (80|20)+40+10     1.2121 + 66.0000
 67.3 Ohm with 0.05% error  67.3333 using    (4|2)  +  (80|20)+40+10       1.3333 + 66.0000
 67.4 Ohm with 0.02% error  67.4118 using  8|4|(2+1)  +  (80|20)+40+10     1.4118 + 66.0000
 67.6 Ohm with 0.00% error  67.6000 using    (8|2)  +  (80|20)+40+10       1.6000 + 66.0000
 67.7 Ohm with 0.02% error  67.7143 using   (8+4)|2  +  (80|20)+40+10      1.7143 + 66.0000
 68.0 Ohm with 0.00% error  68.0000 using      2  +  (80|20)+40+10         2.0000 + 66.0000
 68.1 Ohm with 0.06% error  68.1429 using  (8|4|2)+1  +  (80|20)+40+10     2.1429 + 66.0000
 68.2 Ohm with 0.03% error  68.2222 using (8|1)+(4|2)  +  (80|20)+40+10    2.2222 + 66.0000
 68.3 Ohm with 0.05% error  68.3333 using   (4|2)+1  +  (80|20)+40+10      2.3333 + 66.0000
 68.4 Ohm with 0.00% error  68.4000 using (8|2)+(4|1)  +  (80|20)+40+10    2.4000 + 66.0000
 68.5 Ohm with 0.10% error  68.5714 using      8+(4|2|1)  +  40+20         8.5714 + 60.0000
 68.6 Ohm with 0.00% error  68.6000 using   (8|2)+1  +  (80|20)+40+10      2.6000 + 66.0000
 68.7 Ohm with 0.04% error  68.7273 using  (8|4|1)+2  +  (80|20)+40+10     2.7273 + 66.0000
 68.8 Ohm with 0.00% error  68.8000 using   (4|1)+2  +  (80|20)+40+10      2.8000 + 66.0000
 68.9 Ohm with 0.05% error  68.9333 using  (8+2+1)|4  +  (80|20)+40+10     2.9333 + 66.0000
 69.0 Ohm with 0.00% error  69.0000 using     2+1  +  (80|20)+40+10        3.0000 + 66.0000
 69.3 Ohm with 0.05% error  69.3333 using (8|4)+(2|1)  +  (80|20)+40+10    3.3333 + 66.0000
 69.4 Ohm with 0.03% error  69.4222 using  (8|4|2|1)  +  (80|10)+40+20     0.5333 + 68.8889
 69.5 Ohm with 0.01% error  69.5043 using   (8|2|1)  +  (80|10)+40+20      0.6154 + 68.8889
 69.6 Ohm with 0.00% error  69.6000 using (8+1)|(4+2)  +  (80|20)+40+10    3.6000 + 66.0000
 69.7 Ohm with 0.05% error  69.7333 using  8|(4+2+1)  +  (80|20)+40+10     3.7333 + 66.0000
 69.8 Ohm with 0.02% error  69.8120 using   (8+4)|1  +  (80|10)+40+20      0.9231 + 68.8889
 70.0 Ohm with 0.00% error  70.0000 using            40+20+10                70.0000   
 70.1 Ohm with 0.00% error  70.1010 using  8|(4+1)|2  +  (80|10)+40+20     1.2121 + 68.8889
 70.2 Ohm with 0.03% error  70.2222 using    (4|2)  +  (80|10)+40+20       1.3333 + 68.8889
 70.3 Ohm with 0.00% error  70.3007 using  8|4|(2+1)  +  (80|10)+40+20     1.4118 + 68.8889
 70.4 Ohm with 0.13% error  70.4889 using    (8|2)  +  (80|10)+40+20       1.6000 + 68.8889
 70.5 Ohm with 0.04% error  70.5253 using   (8+1)|2  +  (80|10)+40+20      1.6364 + 68.8889
 70.6 Ohm with 0.00% error  70.6032 using   (8+4)|2  +  (80|10)+40+20      1.7143 + 68.8889
 70.7 Ohm with 0.04% error  70.7273 using      (8|4|1)  +  40+20+10        0.7273 + 70.0000
 70.8 Ohm with 0.00% error  70.8000 using       (4|1)  +  40+20+10         0.8000 + 70.0000
 70.9 Ohm with 0.01% error  70.9091 using      (8+2)|1  +  40+20+10        0.9091 + 70.0000
 71.0 Ohm with 0.00% error  71.0000 using         1  +  40+20+10           1.0000 + 70.0000
 71.1 Ohm with 0.02% error  71.1111 using (8|1)+(4|2)  +  (80|10)+40+20    2.2222 + 68.8889
 71.2 Ohm with 0.02% error  71.2121 using     8|(4+1)|2  +  40+20+10       1.2121 + 70.0000
 71.3 Ohm with 0.05% error  71.3333 using       (4|2)  +  40+20+10         1.3333 + 70.0000
 71.4 Ohm with 0.02% error  71.4118 using     8|4|(2+1)  +  40+20+10       1.4118 + 70.0000
